run_id,run_date,ticker,model_type,prediction_horizon,feature_set,train_period,val_period,directional_accuracy,auc_roc,brier_score,hypothetical_sharpe,max_drawdown,beats_baseline,notes
7ca84843,2026-05-11T20:09:51,DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5441,0.5,0.2991,0.0,0.0,True,walk-forward avg over 16 folds
10954ee7,2026-05-11T20:09:51,DE,LogisticRegression,21,all_6_families,3y,6m,0.5193,0.5736,0.3,0.0,0.0,False,walk-forward avg over 16 folds
882d94f7,2026-05-11T20:10:00,DE,RandomForest,21,all_6_families,3y,6m,0.5084,0.6217,0.2848,0.0,0.0,False,walk-forward avg over 16 folds
32cd82e4,2026-05-11T20:10:06,DE,XGBoost,21,all_6_families,3y,6m,0.4886,0.6208,0.376,0.0,0.0,False,walk-forward avg over 16 folds
a8d2eed5,2026-05-11T20:10:06,FSLR,Baseline_Random,21,all_6_families,3y,6m,0.4931,0.5051,0.2617,0.0,0.0,False,walk-forward avg over 16 folds
b6e8f97b,2026-05-11T20:10:07,FSLR,Baseline_Momentum,21,all_6_families,3y,6m,0.5397,0.5,0.3015,0.0,0.0,True,walk-forward avg over 16 folds
402ed9ec,2026-05-11T20:10:07,FSLR,LogisticRegression,21,all_6_families,3y,6m,0.5412,0.6709,0.3123,0.0,0.0,True,walk-forward avg over 16 folds
b9c5e2d1,2026-05-11T20:10:16,FSLR,RandomForest,21,all_6_families,3y,6m,0.5184,0.579,0.2628,0.0,0.0,False,walk-forward avg over 16 folds
24cb87ee,2026-05-11T20:10:22,FSLR,XGBoost,21,all_6_families,3y,6m,0.5005,0.5613,0.3621,0.0,0.0,False,walk-forward avg over 16 folds
a0c91519,2026-05-11T20:10:22,SAP.DE,Baseline_Random,21,all_6_families,3y,6m,0.4967,0.4857,0.2664,0.0,0.0,False,walk-forward avg over 12 folds
3e7fcace,2026-05-11T20:10:22,SAP.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6329,0.5,0.2511,0.0,0.0,True,walk-forward avg over 12 folds
3737d668,2026-05-11T20:10:23,SAP.DE,LogisticRegression,21,all_6_families,3y,6m,0.5972,0.6954,0.2662,0.0,0.0,True,walk-forward avg over 12 folds
8e5789de,2026-05-11T20:10:29,SAP.DE,RandomForest,21,all_6_families,3y,6m,0.5397,0.5714,0.2683,0.0,0.0,True,walk-forward avg over 12 folds
7514f27f,2026-05-11T20:10:33,SAP.DE,XGBoost,21,all_6_families,3y,6m,0.5179,0.6123,0.3506,0.0,0.0,False,walk-forward avg over 12 folds
64e9e716,2026-05-11T20:10:33,ALV.DE,Baseline_Random,21,all_6_families,3y,6m,0.504,0.4911,0.2653,0.0,0.0,False,walk-forward avg over 12 folds
12d3bd1b,2026-05-11T20:10:33,ALV.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.623,0.5,0.2565,0.0,0.0,True,walk-forward avg over 12 folds
fa284c84,2026-05-11T20:10:34,ALV.DE,LogisticRegression,21,all_6_families,3y,6m,0.5734,0.6128,0.2939,0.0,0.0,True,walk-forward avg over 12 folds
6e68b59b,2026-05-11T20:10:41,ALV.DE,RandomForest,21,all_6_families,3y,6m,0.5099,0.6772,0.2803,0.0,0.0,False,walk-forward avg over 12 folds
cacb5d19,2026-05-11T20:10:45,ALV.DE,XGBoost,21,all_6_families,3y,6m,0.5007,0.6744,0.3822,0.0,0.0,False,walk-forward avg over 12 folds
802702a1,2026-05-11T20:10:45,SIE.DE,Baseline_Random,21,all_6_families,3y,6m,0.5046,0.5199,0.2599,0.0,0.0,False,walk-forward avg over 12 folds
b4f288fc,2026-05-11T20:10:46,SIE.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5747,0.5,0.2825,0.0,0.0,True,walk-forward avg over 12 folds
80dcad77,2026-05-11T20:10:46,SIE.DE,LogisticRegression,21,all_6_families,3y,6m,0.5086,0.6176,0.3029,0.0,0.0,False,walk-forward avg over 12 folds
9aae809f,2026-05-11T20:10:52,SIE.DE,RandomForest,21,all_6_families,3y,6m,0.5271,0.5355,0.2691,0.0,0.0,True,walk-forward avg over 12 folds
de9d956b,2026-05-11T20:10:57,SIE.DE,XGBoost,21,all_6_families,3y,6m,0.5033,0.5949,0.3388,0.0,0.0,False,walk-forward avg over 12 folds
3b33d024,2026-05-11T20:10:57,BMW.DE,Baseline_Random,21,all_6_families,3y,6m,0.494,0.4932,0.2636,0.0,0.0,False,walk-forward avg over 12 folds
53fb7b5a,2026-05-11T20:10:57,BMW.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5086,0.5,0.3183,0.0,0.0,False,walk-forward avg over 12 folds
734bdab9,2026-05-11T20:10:57,BMW.DE,LogisticRegression,21,all_6_families,3y,6m,0.4802,0.616,0.3549,0.0,0.0,False,walk-forward avg over 12 folds
7d9ef13f,2026-05-11T20:11:04,BMW.DE,RandomForest,21,all_6_families,3y,6m,0.4484,0.6068,0.3011,0.0,0.0,False,walk-forward avg over 12 folds
e64c6630,2026-05-11T20:11:09,BMW.DE,XGBoost,21,all_6_families,3y,6m,0.4742,0.5654,0.4052,0.0,0.0,False,walk-forward avg over 12 folds
cecf5d0b,2026-05-11T20:11:09,DTE.DE,Baseline_Random,21,all_6_families,3y,6m,0.5165,0.5254,0.2614,0.0,0.0,False,walk-forward avg over 13 folds
80a6c722,2026-05-11T20:11:09,DTE.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.616,0.5,0.2603,0.0,0.0,True,walk-forward avg over 13 folds
494fc7a7,2026-05-11T20:11:09,DTE.DE,LogisticRegression,21,all_6_families,3y,6m,0.5806,0.5871,0.287,0.0,0.0,True,walk-forward avg over 13 folds
06f0e908,2026-05-11T20:11:16,DTE.DE,RandomForest,21,all_6_families,3y,6m,0.5421,0.6722,0.2617,0.0,0.0,True,walk-forward avg over 13 folds
207a40f0,2026-05-11T20:11:20,DTE.DE,XGBoost,21,all_6_families,3y,6m,0.5397,0.6399,0.3616,0.0,0.0,True,walk-forward avg over 13 folds
365295f4,2026-05-11T20:11:20,BAS.DE,Baseline_Random,21,all_6_families,3y,6m,0.4914,0.4798,0.2663,0.0,0.0,False,walk-forward avg over 12 folds
12b09c2b,2026-05-11T20:11:20,BAS.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.4835,0.5,0.3318,0.0,0.0,False,walk-forward avg over 12 folds
7eacdbf2,2026-05-11T20:11:20,BAS.DE,LogisticRegression,21,all_6_families,3y,6m,0.5152,0.5908,0.3243,0.0,0.0,False,walk-forward avg over 12 folds
3166daa5,2026-05-11T20:11:27,BAS.DE,RandomForest,21,all_6_families,3y,6m,0.4927,0.6134,0.266,0.0,0.0,False,walk-forward avg over 12 folds
df78a9d0,2026-05-11T20:11:32,BAS.DE,XGBoost,21,all_6_families,3y,6m,0.4987,0.687,0.327,0.0,0.0,False,walk-forward avg over 12 folds
d35ee9db,2026-05-11T20:11:32,MBG.DE,Baseline_Random,21,all_6_families,3y,6m,0.5112,0.498,0.264,0.0,0.0,False,walk-forward avg over 12 folds
5c421731,2026-05-11T20:11:32,MBG.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5337,0.5,0.3047,0.0,0.0,True,walk-forward avg over 12 folds
65c56946,2026-05-11T20:11:32,MBG.DE,LogisticRegression,21,all_6_families,3y,6m,0.4259,0.5413,0.3465,0.0,0.0,False,walk-forward avg over 12 folds
6f55ba69,2026-05-11T20:11:39,MBG.DE,RandomForest,21,all_6_families,3y,6m,0.5192,0.5852,0.2723,0.0,0.0,False,walk-forward avg over 12 folds
0ab2d28d,2026-05-11T20:11:43,MBG.DE,XGBoost,21,all_6_families,3y,6m,0.4808,0.5747,0.385,0.0,0.0,False,walk-forward avg over 12 folds
cf47b099,2026-05-11T20:11:44,VOW3.DE,Baseline_Random,21,all_6_families,3y,6m,0.5134,0.4762,0.2663,0.0,0.0,False,walk-forward avg over 13 folds
b46fbf29,2026-05-11T20:11:44,VOW3.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.4786,0.5,0.3344,0.0,0.0,False,walk-forward avg over 13 folds
4842ce7e,2026-05-11T20:11:44,VOW3.DE,LogisticRegression,21,all_6_families,3y,6m,0.4823,0.6394,0.3134,0.0,0.0,False,walk-forward avg over 13 folds
9ac09d34,2026-05-11T20:11:52,VOW3.DE,RandomForest,21,all_6_families,3y,6m,0.5073,0.6542,0.2884,0.0,0.0,False,walk-forward avg over 13 folds
8e125cf0,2026-05-11T20:11:56,VOW3.DE,XGBoost,21,all_6_families,3y,6m,0.5372,0.6539,0.3826,0.0,0.0,True,walk-forward avg over 13 folds
29df3cb3,2026-05-11T20:11:57,RWE.DE,Baseline_Random,21,all_6_families,3y,6m,0.5172,0.4978,0.264,0.0,0.0,False,walk-forward avg over 12 folds
01f1a945,2026-05-11T20:11:57,RWE.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5714,0.5,0.2843,0.0,0.0,True,walk-forward avg over 12 folds
6456c6fa,2026-05-11T20:11:57,RWE.DE,LogisticRegression,21,all_6_families,3y,6m,0.5437,0.563,0.3039,0.0,0.0,True,walk-forward avg over 12 folds
69711748,2026-05-11T20:12:03,RWE.DE,RandomForest,21,all_6_families,3y,6m,0.5516,0.6841,0.2623,0.0,0.0,True,walk-forward avg over 12 folds
33711cd3,2026-05-11T20:12:08,RWE.DE,XGBoost,21,all_6_families,3y,6m,0.5496,0.5837,0.3305,0.0,0.0,True,walk-forward avg over 12 folds
8a2e10b9,2026-05-11T20:12:08,AIR.DE,Baseline_Random,21,all_6_families,3y,6m,0.5053,0.5216,0.2592,0.0,0.0,False,walk-forward avg over 12 folds
16122475,2026-05-11T20:12:08,AIR.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5582,0.5,0.2915,0.0,0.0,True,walk-forward avg over 12 folds
59ba9d7b,2026-05-11T20:12:09,AIR.DE,LogisticRegression,21,all_6_families,3y,6m,0.5337,0.5213,0.3173,0.0,0.0,True,walk-forward avg over 12 folds
fac1ca7d,2026-05-11T20:12:15,AIR.DE,RandomForest,21,all_6_families,3y,6m,0.4729,0.5428,0.2984,0.0,0.0,False,walk-forward avg over 12 folds
fe8d0a32,2026-05-11T20:12:19,AIR.DE,XGBoost,21,all_6_families,3y,6m,0.4226,0.5155,0.4215,0.0,0.0,False,walk-forward avg over 12 folds
d4cd2b3c,2026-05-11T20:12:19,NDX1.DE,Baseline_Random,21,all_6_families,3y,6m,0.4993,0.4965,0.264,0.0,0.0,False,walk-forward avg over 12 folds
7f6c9f3b,2026-05-11T20:12:19,NDX1.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5496,0.5,0.2961,0.0,0.0,True,walk-forward avg over 12 folds
8ce6ba6e,2026-05-11T20:12:20,NDX1.DE,LogisticRegression,21,all_6_families,3y,6m,0.4306,0.4608,0.3568,0.0,0.0,False,walk-forward avg over 12 folds
149405a9,2026-05-11T20:12:26,NDX1.DE,RandomForest,21,all_6_families,3y,6m,0.5331,0.5742,0.2643,0.0,0.0,True,walk-forward avg over 12 folds
fde21706,2026-05-11T20:12:30,NDX1.DE,XGBoost,21,all_6_families,3y,6m,0.5119,0.5741,0.3472,0.0,0.0,False,walk-forward avg over 12 folds
843b5853,2026-05-11T20:12:30,SHL.DE,Baseline_Random,21,all_6_families,3y,6m,0.496,0.5049,0.2615,0.0,0.0,False,walk-forward avg over 4 folds
1cd7e8f1,2026-05-11T20:12:30,SHL.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.5278,0.5,0.3079,0.0,0.0,True,walk-forward avg over 4 folds
c106d3eb,2026-05-11T20:12:30,SHL.DE,LogisticRegression,21,all_6_families,3y,6m,0.4544,0.529,0.3381,0.0,0.0,False,walk-forward avg over 4 folds
0475a45f,2026-05-11T20:12:32,SHL.DE,RandomForest,21,all_6_families,3y,6m,0.502,0.5902,0.2953,0.0,0.0,False,walk-forward avg over 4 folds
98f86274,2026-05-11T20:12:34,SHL.DE,XGBoost,21,all_6_families,3y,6m,0.5218,0.5818,0.384,0.0,0.0,True,walk-forward avg over 4 folds
11365a5f,2026-05-11T20:12:34,COK.DE,Baseline_Random,21,all_6_families,3y,6m,0.5033,0.4843,0.2651,0.0,0.0,False,walk-forward avg over 12 folds
fdcff840,2026-05-11T20:12:34,COK.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.506,0.5,0.3197,0.0,0.0,False,walk-forward avg over 12 folds
15b88368,2026-05-11T20:12:34,COK.DE,LogisticRegression,21,all_6_families,3y,6m,0.461,0.5591,0.3516,0.0,0.0,False,walk-forward avg over 12 folds
8fde9afb,2026-05-11T20:12:41,COK.DE,RandomForest,21,all_6_families,3y,6m,0.4226,0.6345,0.3175,0.0,0.0,False,walk-forward avg over 12 folds
da28f66f,2026-05-11T20:12:46,COK.DE,XGBoost,21,all_6_families,3y,6m,0.4167,0.6501,0.4501,0.0,0.0,False,walk-forward avg over 12 folds
4ccea9eb,2026-05-11T20:12:46,ASML.AS,Baseline_Random,21,all_6_families,3y,6m,0.5131,0.4887,0.2649,0.0,0.0,False,walk-forward avg over 17 folds
1e27e025,2026-05-11T20:12:46,ASML.AS,Baseline_Momentum,21,all_6_families,3y,6m,0.5976,0.5,0.2702,0.0,0.0,True,walk-forward avg over 17 folds
67e64484,2026-05-11T20:12:47,ASML.AS,LogisticRegression,21,all_6_families,3y,6m,0.5313,0.5361,0.2925,0.0,0.0,True,walk-forward avg over 17 folds
c732f85c,2026-05-11T20:12:56,ASML.AS,RandomForest,21,all_6_families,3y,6m,0.528,0.5913,0.2828,0.0,0.0,True,walk-forward avg over 17 folds
c4b25be0,2026-05-11T20:13:02,ASML.AS,XGBoost,21,all_6_families,3y,6m,0.5154,0.6371,0.3742,0.0,0.0,False,walk-forward avg over 17 folds
b728948a,2026-05-11T20:13:02,SHELL.AS,Baseline_Random,21,all_6_families,3y,6m,0.5005,0.5021,0.264,0.0,0.0,False,walk-forward avg over 17 folds
9a7d5529,2026-05-11T20:13:02,SHELL.AS,Baseline_Momentum,21,all_6_families,3y,6m,0.5691,0.5,0.2856,0.0,0.0,True,walk-forward avg over 17 folds
8ffd857a,2026-05-11T20:13:03,SHELL.AS,LogisticRegression,21,all_6_families,3y,6m,0.5084,0.5932,0.3378,0.0,0.0,False,walk-forward avg over 17 folds
4b7bfb93,2026-05-11T20:13:12,SHELL.AS,RandomForest,21,all_6_families,3y,6m,0.5079,0.6421,0.2657,0.0,0.0,False,walk-forward avg over 17 folds
7e91e656,2026-05-11T20:13:19,SHELL.AS,XGBoost,21,all_6_families,3y,6m,0.5378,0.6365,0.3313,0.0,0.0,True,walk-forward avg over 17 folds
ec359609,2026-05-11T20:13:19,TTE.PA,Baseline_Random,21,all_6_families,3y,6m,0.5005,0.4987,0.2641,0.0,0.0,False,walk-forward avg over 16 folds
10dbaff9,2026-05-11T20:13:19,TTE.PA,Baseline_Momentum,21,all_6_families,3y,6m,0.559,0.5,0.291,0.0,0.0,True,walk-forward avg over 16 folds
1adc27bd,2026-05-11T20:13:20,TTE.PA,LogisticRegression,21,all_6_families,3y,6m,0.5342,0.6335,0.3242,0.0,0.0,True,walk-forward avg over 16 folds
d584c37e,2026-05-11T20:13:29,TTE.PA,RandomForest,21,all_6_families,3y,6m,0.4836,0.5926,0.2753,0.0,0.0,False,walk-forward avg over 16 folds
2644b233,2026-05-11T20:13:36,TTE.PA,XGBoost,21,all_6_families,3y,6m,0.5045,0.5746,0.3623,0.0,0.0,False,walk-forward avg over 16 folds
d16d2d0a,2026-05-11T20:13:36,NOV.DE,Baseline_Random,21,all_6_families,3y,6m,0.5225,0.4857,0.2677,0.0,0.0,True,walk-forward avg over 12 folds
e8db206f,2026-05-11T20:13:36,NOV.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.7037,0.5,0.2129,0.0,0.0,True,walk-forward avg over 12 folds
9978b08c,2026-05-11T20:13:36,NOV.DE,LogisticRegression,21,all_6_families,3y,6m,0.6508,0.539,0.2488,0.0,0.0,True,walk-forward avg over 12 folds
db36e530,2026-05-11T20:13:43,NOV.DE,RandomForest,21,all_6_families,3y,6m,0.5747,0.6265,0.2509,0.0,0.0,True,walk-forward avg over 12 folds
9bbb8fa1,2026-05-11T20:13:47,NOV.DE,XGBoost,21,all_6_families,3y,6m,0.5694,0.618,0.3169,0.0,0.0,True,walk-forward avg over 12 folds
47e59aec,2026-05-11T20:38:39,APC.DE,Baseline_Random,21,all_6_families,3y,6m,0.5139,0.524,0.2616,0.0,0.0,False,walk-forward avg over 12 folds
38f738fa,2026-05-11T20:38:39,APC.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6673,0.5,0.2325,0.0,0.0,True,walk-forward avg over 12 folds
3304c7f0,2026-05-11T20:38:40,APC.DE,LogisticRegression,21,all_6_families,3y,6m,0.5754,0.5697,0.2858,0.0,0.0,True,walk-forward avg over 12 folds
45401fb4,2026-05-11T20:38:56,APC.DE,RandomForest,21,all_6_families,3y,6m,0.5694,0.462,0.3121,0.0,0.0,True,walk-forward avg over 12 folds
8d57c34c,2026-05-11T20:38:59,APC.DE,XGBoost,21,all_6_families,3y,6m,0.5443,0.5386,0.358,0.0,0.0,True,walk-forward avg over 12 folds
8696d1c2,2026-05-11T20:38:59,MSF.DE,Baseline_Random,21,all_6_families,3y,6m,0.5061,0.5009,0.2641,0.0,0.0,False,walk-forward avg over 13 folds
c4db1368,2026-05-11T20:38:59,MSF.DE,Baseline_Momentum,21,all_6_families,3y,6m,0.6276,0.5,0.254,0.0,0.0,True,walk-forward avg over 13 folds
64178bbe,2026-05-11T20:39:00,MSF.DE,LogisticRegression,21,all_6_families,3y,6m,0.6148,0.557,0.2872,0.0,0.0,True,walk-forward avg over 13 folds
13f65f06,2026-05-11T20:39:11,MSF.DE,RandomForest,21,all_6_families,3y,6m,0.5611,0.6308,0.2715,0.0,0.0,True,walk-forward avg over 13 folds
62575766,2026-05-11T20:39:29,MSF.DE,XGBoost,21,all_6_families,3y,6m,0.5763,0.6236,0.3172,0.0,0.0,True,walk-forward avg over 13 folds
b6994c6c,2026-05-11T20:39:29,AMZN,Baseline_Random,21,all_6_families,3y,6m,0.5109,0.5084,0.2623,0.0,0.0,False,walk-forward avg over 16 folds
9b04bfe0,2026-05-11T20:39:29,AMZN,Baseline_Momentum,21,all_6_families,3y,6m,0.6171,0.5,0.2597,0.0,0.0,True,walk-forward avg over 16 folds
ce423d4a,2026-05-11T20:39:31,AMZN,LogisticRegression,21,all_6_families,3y,6m,0.5506,0.6127,0.301,0.0,0.0,True,walk-forward avg over 16 folds
fc23ef22,2026-05-11T20:39:52,AMZN,RandomForest,21,all_6_families,3y,6m,0.5625,0.5953,0.2632,0.0,0.0,True,walk-forward avg over 16 folds
d29ae40a,2026-05-11T20:40:06,AMZN,XGBoost,21,all_6_families,3y,6m,0.5809,0.6074,0.3021,0.0,0.0,True,walk-forward avg over 16 folds
56b7420a,2026-05-11T20:40:07,META,Baseline_Random,21,all_6_families,3y,6m,0.5005,0.5265,0.2617,0.0,0.0,False,walk-forward avg over 16 folds
d7c32820,2026-05-11T20:40:07,META,Baseline_Momentum,21,all_6_families,3y,6m,0.6017,0.5,0.268,0.0,0.0,True,walk-forward avg over 16 folds
22d1538a,2026-05-11T20:40:09,META,LogisticRegression,21,all_6_families,3y,6m,0.5159,0.6468,0.3304,0.0,0.0,False,walk-forward avg over 16 folds
cf14032a,2026-05-11T20:40:30,META,RandomForest,21,all_6_families,3y,6m,0.5134,0.5049,0.2932,0.0,0.0,False,walk-forward avg over 16 folds
314e95c5,2026-05-11T20:40:52,META,XGBoost,21,all_6_families,3y,6m,0.5218,0.5199,0.374,0.0,0.0,True,walk-forward avg over 16 folds
2c4eff27,2026-05-11T20:40:53,TSLA,Baseline_Random,21,all_6_families,3y,6m,0.5064,0.5162,0.2605,0.0,0.0,False,walk-forward avg over 16 folds
5cb1be9b,2026-05-11T20:40:53,TSLA,Baseline_Momentum,21,all_6_families,3y,6m,0.5481,0.5,0.2969,0.0,0.0,True,walk-forward avg over 16 folds
c0c5d5dc,2026-05-11T20:40:55,TSLA,LogisticRegression,21,all_6_families,3y,6m,0.5193,0.5713,0.3331,0.0,0.0,False,walk-forward avg over 16 folds
761c2216,2026-05-11T20:41:13,TSLA,RandomForest,21,all_6_families,3y,6m,0.4782,0.5542,0.2923,0.0,0.0,False,walk-forward avg over 16 folds
8a95c022,2026-05-11T20:41:29,TSLA,XGBoost,21,all_6_families,3y,6m,0.4583,0.5258,0.3977,0.0,0.0,False,walk-forward avg over 16 folds
daab5ee5,2026-05-11T20:41:29,MSFT,Baseline_Random,21,all_6_families,3y,6m,0.4955,0.5256,0.2605,0.0,0.0,False,walk-forward avg over 16 folds
9fa8669f,2026-05-11T20:41:29,MSFT,Baseline_Momentum,21,all_6_families,3y,6m,0.6255,0.5,0.2551,0.0,0.0,True,walk-forward avg over 16 folds
e01c7e43,2026-05-11T20:41:30,MSFT,LogisticRegression,21,all_6_families,3y,6m,0.6086,0.5812,0.2878,0.0,0.0,True,walk-forward avg over 16 folds
b4b0dd5b,2026-05-11T20:41:46,MSFT,RandomForest,21,all_6_families,3y,6m,0.5466,0.5958,0.2841,0.0,0.0,True,walk-forward avg over 16 folds
84e9b0b7,2026-05-11T20:42:09,MSFT,XGBoost,21,all_6_families,3y,6m,0.5268,0.5626,0.3597,0.0,0.0,True,walk-forward avg over 16 folds
b57dd2c4,2026-05-11T20:42:10,TSM,Baseline_Random,21,all_6_families,3y,6m,0.5064,0.5146,0.2605,0.0,0.0,False,walk-forward avg over 16 folds
516996ce,2026-05-11T20:42:10,TSM,Baseline_Momentum,21,all_6_families,3y,6m,0.6057,0.5,0.2658,0.0,0.0,True,walk-forward avg over 16 folds
8f488919,2026-05-11T20:42:12,TSM,LogisticRegression,21,all_6_families,3y,6m,0.5565,0.5836,0.3169,0.0,0.0,True,walk-forward avg over 16 folds
ce9c7bb2,2026-05-11T20:42:33,TSM,RandomForest,21,all_6_families,3y,6m,0.503,0.5685,0.2925,0.0,0.0,False,walk-forward avg over 16 folds
47cc5001,2026-05-11T20:42:45,TSM,XGBoost,21,all_6_families,3y,6m,0.5456,0.6473,0.3498,0.0,0.0,True,walk-forward avg over 16 folds
d0a9cdb5,2026-05-11T20:42:47,BRK-B,Baseline_Random,21,all_6_families,3y,6m,0.494,0.4997,0.2639,0.0,0.0,False,walk-forward avg over 16 folds
3a727f49,2026-05-11T20:42:47,BRK-B,Baseline_Momentum,21,all_6_families,3y,6m,0.5913,0.5,0.2736,0.0,0.0,True,walk-forward avg over 16 folds
d201e4a9,2026-05-11T20:42:49,BRK-B,LogisticRegression,21,all_6_families,3y,6m,0.5972,0.6184,0.2805,0.0,0.0,True,walk-forward avg over 16 folds
f73d0950,2026-05-11T20:43:05,BRK-B,RandomForest,21,all_6_families,3y,6m,0.5094,0.5832,0.2801,0.0,0.0,False,walk-forward avg over 16 folds
e3948b6a,2026-05-11T20:43:10,BRK-B,XGBoost,21,all_6_families,3y,6m,0.5471,0.6353,0.3446,0.0,0.0,True,walk-forward avg over 16 folds
60ec1f97,2026-05-11T20:43:10,BLK,Baseline_Random,21,all_6_families,3y,6m,0.4916,0.5132,0.2609,0.0,0.0,False,walk-forward avg over 16 folds
3616d6e6,2026-05-11T20:43:10,BLK,Baseline_Momentum,21,all_6_families,3y,6m,0.5938,0.5,0.2723,0.0,0.0,True,walk-forward avg over 16 folds
341bd9dc,2026-05-11T20:43:11,BLK,LogisticRegression,21,all_6_families,3y,6m,0.5744,0.5552,0.3034,0.0,0.0,True,walk-forward avg over 16 folds
beda8c0d,2026-05-11T20:43:31,BLK,RandomForest,21,all_6_families,3y,6m,0.5213,0.5873,0.274,0.0,0.0,True,walk-forward avg over 16 folds
bea4e955,2026-05-11T20:43:53,BLK,XGBoost,21,all_6_families,3y,6m,0.4851,0.6033,0.3657,0.0,0.0,False,walk-forward avg over 16 folds
1e816d54,2026-05-11T20:43:54,UNH,Baseline_Random,21,all_6_families,3y,6m,0.4931,0.5064,0.2623,0.0,0.0,False,walk-forward avg over 16 folds
a172690f,2026-05-11T20:43:54,UNH,Baseline_Momentum,21,all_6_families,3y,6m,0.5694,0.5,0.2854,0.0,0.0,True,walk-forward avg over 16 folds
747aa177,2026-05-11T20:43:56,UNH,LogisticRegression,21,all_6_families,3y,6m,0.558,0.5908,0.3044,0.0,0.0,True,walk-forward avg over 16 folds
555f2401,2026-05-11T20:44:21,UNH,RandomForest,21,all_6_families,3y,6m,0.5868,0.6561,0.2546,0.0,0.0,True,walk-forward avg over 16 folds
5c713c19,2026-05-11T20:44:42,UNH,XGBoost,21,all_6_families,3y,6m,0.5838,0.6464,0.3199,0.0,0.0,True,walk-forward avg over 16 folds
aab59cad,2026-05-11T20:44:44,TMO,Baseline_Random,21,all_6_families,3y,6m,0.5005,0.518,0.2596,0.0,0.0,False,walk-forward avg over 16 folds
30e7b86a,2026-05-11T20:44:44,TMO,Baseline_Momentum,21,all_6_families,3y,6m,0.5888,0.5,0.275,0.0,0.0,True,walk-forward avg over 16 folds
4ce96f77,2026-05-11T20:44:46,TMO,LogisticRegression,21,all_6_families,3y,6m,0.563,0.7171,0.3147,0.0,0.0,True,walk-forward avg over 16 folds
2fc446f0,2026-05-11T20:45:12,TMO,RandomForest,21,all_6_families,3y,6m,0.5605,0.6845,0.2548,0.0,0.0,True,walk-forward avg over 16 folds
b0b6b25a,2026-05-11T20:45:35,TMO,XGBoost,21,all_6_families,3y,6m,0.5496,0.6787,0.3292,0.0,0.0,True,walk-forward avg over 16 folds
2fb8ca83,2026-05-11T20:45:37,DIS,Baseline_Random,21,all_6_families,3y,6m,0.497,0.4877,0.2646,0.0,0.0,False,walk-forward avg over 16 folds
f65425c0,2026-05-11T20:45:37,DIS,Baseline_Momentum,21,all_6_families,3y,6m,0.4732,0.5,0.3374,0.0,0.0,False,walk-forward avg over 16 folds
dd091cb0,2026-05-11T20:45:39,DIS,LogisticRegression,21,all_6_families,3y,6m,0.5208,0.5644,0.2982,0.0,0.0,True,walk-forward avg over 16 folds
797ce342,2026-05-11T20:46:05,DIS,RandomForest,21,all_6_families,3y,6m,0.5015,0.5613,0.2708,0.0,0.0,False,walk-forward avg over 16 folds
69818170,2026-05-11T20:46:27,DIS,XGBoost,21,all_6_families,3y,6m,0.4846,0.5798,0.3736,0.0,0.0,False,walk-forward avg over 16 folds
e0d1e2ee,2026-05-11T20:46:28,XOM,Baseline_Random,21,all_6_families,3y,6m,0.4886,0.5061,0.262,0.0,0.0,False,walk-forward avg over 16 folds
20f8f154,2026-05-11T20:46:28,XOM,Baseline_Momentum,21,all_6_families,3y,6m,0.5699,0.5,0.2851,0.0,0.0,True,walk-forward avg over 16 folds
16ab099d,2026-05-11T20:46:30,XOM,LogisticRegression,21,all_6_families,3y,6m,0.4955,0.6148,0.3462,0.0,0.0,False,walk-forward avg over 16 folds
a443b64b,2026-05-11T20:46:53,XOM,RandomForest,21,all_6_families,3y,6m,0.5288,0.6472,0.2666,0.0,0.0,True,walk-forward avg over 16 folds
9e06bffe,2026-05-11T20:47:11,XOM,XGBoost,21,all_6_families,3y,6m,0.501,0.6094,0.3644,0.0,0.0,False,walk-forward avg over 16 folds
24e7d774,2026-05-11T20:47:11,CVX,Baseline_Random,21,all_6_families,3y,6m,0.4891,0.5057,0.2627,0.0,0.0,False,walk-forward avg over 16 folds
52a9b5e0,2026-05-11T20:47:12,CVX,Baseline_Momentum,21,all_6_families,3y,6m,0.5694,0.5,0.2854,0.0,0.0,True,walk-forward avg over 16 folds
d1d9b99a,2026-05-11T20:47:14,CVX,LogisticRegression,21,all_6_families,3y,6m,0.496,0.5947,0.3446,0.0,0.0,False,walk-forward avg over 16 folds
